"","X25.C.1","X25.C.2","X25.C.3","X25.C.4"
"CG7745",183.353541841914,357.388079510025,262.268276575249,233.63944125433
"CG7747",196.114411054355,152.178149984914,226.296318441487,99.5130953490665
"CG7763",10.0743704308744,0,0,4.32665631952463
"CG7766",914.752835123395,926.903277180839,778.956402496562,882.637889183025
"CG7768",10.745995126266,10.7600712110545,11.7726408437768,24.5177191439729
"CG7772",18.1338667755739,36.8916727236155,26.1614240972817,28.8443754634976
"CG7778",109.474825348835,215.970000736166,231.528603260943,118.983048786927
"CG7781",10.745995126266,11.5286477261298,48.3986345799711,0.721109386587439
"CG7785",155.145304635466,244.407331793953,127.536942474248,252.388285305604
"CG7789",166.562924457123,233.647260582898,344.676762481686,248.061628986079
"CG7791",546.702502048784,644.835696148196,369.530115374104,762.212621622923
"CG7794",35.5961088557562,0,27.4694953021458,41.8243444220714
"CG7800",517.822640146944,261.31601512561,523.228481945634,464.394444962311
"CG7806",337.155597086597,304.356299969828,185.7461110907,193.978424992021
"CG7810",122.235694561276,152.178149984914,103.991660786695,180.998456033447
"CG7824",222.97939887002,136.038043168332,315.899195974676,186.046221739559
"CG7834",1124.29974008558,1023.74391808033,1100.08788329069,1083.10629865433
"CG7839",534.613257531735,349.702314359272,296.932163504147,430.502303792701
"CG7840",151.115556463116,125.277971957278,59.5172398213158,83.6486888441429
"CG7841",452.003419998565,502.649040859261,756.719192013873,476.653304534297
"CG7848",35.5961088557562,33.8173666633142,0,0
"CG7849",89.3260844870863,110.675018170846,147.158010547209,5.04776570611207
"CG7857",234.397018691678,217.507153766316,241.339137297423,113.935283080815
"CG7860",771.696775004979,642.52996660297,483.332310197279,860.283498198814
"CG7872",893.260844870863,936.894771876818,628.528213937192,712.45607394839
"CG7878",1634.06288388783,913.068899909483,1131.48159220743,1320.3512868416
"CG7879",335.812347695813,338.942243148217,214.52367759771,553.812008899153
"CG7884",0,281.299004517568,47.090563375107,69.9476104989816
"CG7888",0,542.615019643178,0,180.27734664686
"CG7889",680.355816431718,740.907760532611,442.782102846492,545.158696260104
"CG7896",4.02974817234976,119.129359836675,205.367179163661,385.79352182428
"CG7900",18.1338667755739,86.8491462035114,40.5502073507866,0
"CG7903",278.724248587525,217.507153766316,241.993172899856,221.380581682344
"CG7906",165.891299761732,85.3119931733608,7.8484272291845,1.44221877317488
"CG7912",0,80.7005340829089,0,0
"CG7914",82.6098375331701,34.5859431783895,47.7445989775391,57.6887509269951
"CG7916",0,9.22291818090387,10.4645696389127,0
"CG7920",1152.50797729203,1229.72242412052,1111.20648853204,965.565468640581
"CG7924",180.667043060348,329.719324967313,18.9670324705292,69.2265011123941
"CG7943",447.973671826215,202.904199979885,270.116703804433,135.568564678438
"CG7945",648.11783105292,929.97758324114,590.594148996134,698.033886216641
"CG7946",1364.06975634039,1184.37640973107,1144.56230425607,1250.40367634262
"CG7956",295.514865972316,454.997296924591,293.007949889555,493.959929812396
"CG7966",396.930194976451,873.871497640642,563.77868929642,690.822792350766
"CG7970",655.505702702228,467.294521165796,720.74723388011,538.668711780817
"CG7971",1008.78029247822,1088.30434534666,1294.99049281544,907.155608326998
"CG7974",90.6693338778696,122.972242412052,90.2569131356218,129.078580199152
"CG7985",650.804329834486,636.381354482367,304.1265551309,380.745756118168
"CG7987",1059.1521446326,890.011604457223,926.768448646204,645.392900995758
"CG7988",116.862696998143,56.8746621155739,98.7593759672383,93.744220256367
"CG7990",19.4771161663572,25.3630249974856,66.7116314480683,0
"CG7991",0,25.3630249974856,0,0
"CG7992",0,0,26.1614240972817,0
"CG7997",2.01487408617488,13.0658007562805,85.0246283161655,98.7919859624791
"CG8001",359.31921203452,398.891211324092,404.194002303002,359.112474520544
"CG8003",1204.89470353258,1133.6503597361,1155.68090949742,1040.56084484567
"CG8004",239.098391559419,247.481637854254,207.329285970957,196.862862538371
"CG8005",134.996563773717,256.704556035158,143.233796932617,289.164864021563
"CG8008",8.05949634469952,0.768576515075323,0,0.721109386587439
"CG8009",88.6544597916947,132.195160592955,102.029553979399,136.289674065026
"CG8010",738.115540235398,988.389398386865,551.352012850211,695.149448670291
"CG8012",0,9.22291818090387,13.0807120486408,38.9399068757217
"CG8027",122.235694561276,212.895694675864,100.067447172102,276.184895062989
"CG8031",956.393566237676,665.587262055229,488.564595016735,690.101682964179
"CG8032",243.128139731769,158.326762105516,120.342550847496,184.604002966384
"CG8034",124.250568647451,107.600712110545,81.1004147015732,130.520798972326
"CG8036",3483.04567030098,2822.21296335658,2224.37508387137,3294.74878731801
"CG8038",435.212802613774,262.084591640685,398.307681881114,369.208005932769
"CG8042",323.051478483372,195.987011344207,183.784004283404,325.941442737522
"CG8043",79.9233387516036,23.0572954522597,62.787417833476,67.7842823392192
"CG8046",3.35812347695813,0,0,0
"CG8051",0,0,0,0
"CG8060",220.964524783845,217.507153766316,175.935577054219,201.189518857895
"CG8064",797.890138125253,491.888969648206,462.403170919454,537.947602394229
"CG8066",77.2368399700371,334.330784057765,147.158010547209,119.704158173515
"CG8067",55.744849717505,79.1633810527582,116.418337232903,160.086283822411
"CG8078",230.367270519328,232.110107552747,261.614240972817,379.303537344993
"CG8079",436.556052004557,287.447616638171,555.930262067236,307.192598686249
"CG8080",32.9096100741897,79.1633810527582,43.1663497605148,67.0631729526318
"CG8086",0,32.2802136331635,0,0
"CG8089",120.892445170493,86.8491462035114,75.8681298821169,118.26193940034
"CG8093",0,0,0.654035602432042,37.4976881025468
"CG8097",161.18992689399,175.235445437174,180.513826271244,175.950690327335
"CG8100",21.4919902525321,4.61145909045193,13.7347476510729,34.6132505561971
"CG8108",2180.09376124122,2226.56616417321,2224.37508387137,2252.02461431257
"CG8111",489.614402940496,458.840179499968,321.131480794133,439.15561643175
"CG8128",94.6990820502194,210.589965130638,124.266764462088,147.827424250425
"CG8132",374.094955333136,348.933737844196,294.970056696851,384.351303051105
"CG8134",404.989691321151,207.515659070337,242.647208502288,296.375957887437
"CG8136",14.7757432986158,8.45434166582855,19.6210680729613,9.3744220256367
"CG8142",652.819203920661,317.422100726108,566.394831706148,395.889053236504
"CG8149",305.58923640319,316.653524211033,344.022726879254,356.228036974195
"CG8152",132.981689687542,73.783345447231,88.2948063283257,25.2388285305604
"CG8155",59.7745978898548,275.918968912041,315.245160372244,352.622490041258
"CG8157",5.37299756313301,1.53715303015065,16.350890060801,1.44221877317488
"CG8159",42.3123558096725,91.4606052939634,26.1614240972817,130.520798972326
"CG8170",114.176198216577,419.642777231126,370.184150976536,222.101691068931
"CG8173",1253.25168160078,493.426122678357,887.526312500281,788.893668926658
"CG8176",494.315775808237,730.147689321556,954.891979550781,891.291201822074
"CG8177",114.176198216577,72.2461924170803,69.9818094602285,85.8120170039052
"CG8180",102.758578394919,235.184413613049,273.386881816594,183.161784193209
"CG8187",110.818074739618,127.583701502504,109.877981208583,111.771954921053
"CG8188",1947.71161663572,1255.85402563308,1834.56986482188,1389.57778795399
"CG8191",91.3409585732612,116.823630291449,156.96854458369,152.15408056995
"CG8192",0,0,0,0
"CG8195",82.6098375331701,102.989253020093,184.438039885836,173.787362167573
"CG8199",135.668188469109,308.199182545204,210.599463983118,109.608626761291
"CG8202",362.677335511478,418.874200716051,557.2383332721,644.67179160917
"CG8204",38.2826076373227,61.4861212060258,41.2042429532186,12.2588595719865
"CG8206",281.410747369092,129.88943104773,158.930651390986,261.76270733124
"CG8207",488.942778245104,534.160677977349,636.376641166377,749.953762050936
"CG8209",593.716230726198,490.351816618056,640.300854780969,685.053917258067
